"Symbol","ShortName","ListedDate","InstitutionID","CoFullName","IndustryCode","IndustryName","FirstSTDate","FirstSTReason","SurvivalTimeofFirstST"
"600607","上实医药","1992-03-27","106466","上海实业医药投资股份有限公司","S90","综合","","",""
"600608","ST 沪科","1992-03-27","106467","上海宽频科技股份有限公司","F51","批发业","2007-05-08","两年亏损","15.12"
"600609","金杯汽车","1992-07-24","102722","金杯汽车股份有限公司","C36","汽车制造业","2006-05-08","两年亏损","13.80"
"600610","中毅达","1992-08-05","106484","贵州中毅达股份有限公司","C26","化学原料及化学制品制造业","1999-04-27","两年亏损（调整）","6.73"
"600611","大众交通","1992-08-07","106134","大众交通(集团)股份有限公司","G54","道路运输业","","",""
"600612","老凤祥","1992-08-14","106135","老凤祥股份有限公司","C41","其他制造业","","",""
"600613","神奇制药","1992-08-20","106136","上海神奇制药投资管理股份有限公司","C27","医药制造业","2003-05-12","两年亏损","10.73"
"600614","退市鹏起","1992-08-28","106137","鹏起科技发展股份有限公司","C42","废弃资源综合利用业","2006-05-09","两年亏损","13.70"
"600615","丰华股份","1992-09-10","106138","重庆丰华(集团)股份有限公司","C33","金属制品业","2003-05-12","两年亏损","10.67"
"600616","金枫酒业","1992-09-29","106139","上海金枫酒业股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"600617","国新能源","1992-10-13","106209","山西省国新能源股份有限公司","D45","燃气生产和供应业","2003-05-12","资产缩水","10.58"
"600618","氯碱化工","1992-11-13","106210","上海氯碱化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"600619","海立股份","1992-11-16","106211","上海海立(集团)股份有限公司","C34","通用设备制造业","","",""
"600620","天宸股份","1992-11-17","106212","上海市天宸股份有限公司","S90","综合","","",""
"600621","华鑫股份","1992-12-02","106213","上海华鑫股份有限公司","J67","资本市场服务","","",""
"600622","光大嘉宝","1992-12-03","106229","光大嘉宝股份有限公司","K70","房地产业","2002-03-27","两年亏损","9.32"
"600623","华谊集团","1992-12-04","106396","上海华谊集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"600624","复旦复华","1993-01-05","106199","上海复旦复华科技股份有限公司","C27","医药制造业","","",""
"600625","PT 水仙","1993-01-06","106200","上海水仙电器股份有限公司","C38","电气机械及器材制造业","1999-05-04","两年亏损","6.33"
"600626","申达股份","1993-01-07","106201","上海申达股份有限公司","C17","纺织业","","",""
"600627","上电股份","1993-01-18","106202","上海输配电股份有限公司","C38","电气机械及器材制造业","","",""
"600628","新世界","1993-01-19","106220","上海新世界股份有限公司","F52","零售业","","",""
"600629","华建集团","1993-02-09","106486","华东建筑集团股份有限公司","M74","专业技术服务业","2000-04-28","重大诉讼","7.22"
"600630","龙头股份","1993-02-09","106487","上海龙头(集团)股份有限公司","C17","纺织业","","",""
"600631","百联股份","1993-02-19","106488","上海百联集团股份有限公司","F52","零售业","","",""
"600632","华联商厦","1993-02-19","106074","上海华联商厦股份有限公司","F52","零售业","","",""
"600633","浙数文化","1993-03-04","106075","浙报数字文化集团股份有限公司","I64","互联网和相关服务","1998-05-04","两年亏损,资产缩水","5.17"
"600634","退市富控","1993-03-04","106471","上海富控互动娱乐股份有限公司","I64","互联网和相关服务","2010-04-30","两年亏损","17.17"
"600635","大众公用","1993-03-04","106323","上海大众公用事业(集团)股份有限公司","D45","燃气生产和供应业","","",""
"600636","国新文化","1993-03-16","106324","国新文化控股股份有限公司","I65","软件和信息技术服务业","2017-03-30","两年亏损","24.05"
"600637","东方明珠","1993-03-16","106325","东方明珠新媒体股份有限公司","I63","电信、广播电视和卫星传输服务","","",""
"600638","新黄浦","1993-03-26","106343","上海新黄浦实业集团股份有限公司","K70","房地产业","","",""
"600639","浦东金桥","1993-03-26","106344","上海金桥出口加工区开发股份有限公司","K70","房地产业","","",""
"600640","国脉文化","1993-04-07","106483","新国脉数字文化股份有限公司","I64","互联网和相关服务","","",""
"600641","万业企业","1993-04-07","106178","上海万业企业股份有限公司","K70","房地产业","","",""
"600642","申能股份","1993-04-16","106179","申能股份有限公司","D44","电力、热力生产和供应业","","",""
"600643","爱建集团","1993-04-26","106180","上海爱建集团股份有限公司","J69","其他金融业","","",""
"600644","乐山电力","1993-04-26","106181","乐山电力股份有限公司","D44","电力、热力生产和供应业","2015-03-31","两年亏损","21.94"
"600645","中源协和","1993-05-04","103174","中源协和细胞基因工程股份有限公司","M73","研究和试验发展","2006-05-09","两年亏损","13.02"
"600646","ST 国嘉","1993-05-04","106227","上海国嘉实业股份有限公司","I65","软件和信息技术服务业","2002-04-24","两年亏损,审计否定,两年亏损（调整）,重大诉讼","8.98"
"600647","退市同达","1993-05-04","102852","上海同达创业投资股份有限公司","F51","批发业","1998-04-29","资产缩水","4.99"
"600648","外高桥","1993-05-04","106141","上海外高桥集团股份有限公司","F51","批发业","","",""
"600649","城投控股","1993-05-18","106142","上海城投控股股份有限公司","K70","房地产业","","",""
"600650","锦江在线","1993-06-07","106143","上海锦江在线网络服务股份有限公司","G54","道路运输业","","",""
"600651","飞乐音响","1990-12-19","106144","上海飞乐音响股份有限公司","C38","电气机械及器材制造业","2020-05-06","两年亏损","29.40"
"600652","退市游久","1990-12-19","106314","上海游久游戏股份有限公司","I64","互联网和相关服务","2019-05-06","两年亏损","28.40"
"600653","申华控股","1990-12-19","107923","辽宁申华控股股份有限公司","F52","零售业","","",""
"600654","中安科","1990-12-19","107924","中安科股份有限公司","I65","软件和信息技术服务业","2017-05-03","审计否定","26.39"
"600655","豫园股份","1992-09-02","107925","上海豫园旅游商城(集团)股份有限公司","F52","零售业","","",""
"600656","退市博元","1990-12-19","107526","珠海市博元投资股份有限公司","F52","零售业","2006-05-09","两年亏损（调整）","15.40"
"600657","信达地产","1993-05-24","107527","信达地产股份有限公司","K70","房地产业","2006-04-28","两年亏损","12.94"
"600658","电子城","1993-05-24","107529","北京电子城高科技集团股份有限公司","K70","房地产业","2000-04-18","两年亏损","6.91"
"600659","*ST 花雕","1993-05-28","107544","福建闽越花雕股份有限公司","S90","综合","2004-12-08","两年亏损","11.54"
"600660","福耀玻璃","1993-06-10","107545","福耀玻璃工业集团股份有限公司","C30","非金属矿物制品业","","",""
"600661","昂立教育","1993-06-14","107546","上海新南洋昂立教育科技股份有限公司","P82","教育","","",""
"600662","外服控股","1993-06-14","107547","上海外服控股集团股份有限公司","G54","道路运输业","","",""
"600663","陆家嘴","1993-06-28","107548","上海陆家嘴金融贸易区开发股份有限公司","K70","房地产业","","",""
"600664","哈药股份","1993-06-29","107549","哈药集团股份有限公司","C27","医药制造业","","",""
"600665","天地源","1993-07-09","106346","天地源股份有限公司","K70","房地产业","","",""
"600666","奥瑞德","1993-07-12","106347","奥瑞德光电股份有限公司","C39","计算机、通信和其他电子设备制造业","2019-04-29","两年亏损","25.81"
"600667","太极实业","1993-07-28","106372","无锡市太极实业股份有限公司","E48","土木工程建筑业","","",""
"600668","尖峰集团","1993-07-28","106373","浙江尖峰集团股份有限公司","C30","非金属矿物制品业","","",""
"600669","*ST 鞍成","1993-08-06","106374","鞍山合成(集团)股份有限公司","C28","化学纤维制造业","2002-04-09","两年亏损,资产缩水","8.68"
"600670","*ST 斯达","1993-08-09","106445","长春高斯达生物科技集团股份有限公司","S90","综合","1998-05-04","两年亏损,资产缩水","4.74"
"600671","ST 目药","1993-08-23","106446","杭州天目山药业股份有限公司","C27","医药制造业","2007-05-08","审计否定","13.72"
"600672","*ST 华圣","1993-09-17","106447","广东华圣科技股份有限公司","A01","农业","2003-04-30","资产缩水,权益缩水","9.62"
"600673","东阳光","1993-09-17","106448","广东东阳光科技控股股份有限公司","S90","综合","","",""
"600674","川投能源","1993-09-24","106129","四川川投能源股份有限公司","D44","电力、热力生产和供应业","","",""
"600675","中华企业","1993-09-24","106130","中华企业股份有限公司","K70","房地产业","2016-03-22","两年亏损","22.51"
"600676","交运股份","1993-09-28","106131","上海交运集团股份有限公司","G54","道路运输业","","",""
"600677","*ST 航通","1993-09-28","106132","航天通信控股集团股份有限公司","F51","批发业","2020-01-22","两年亏损","26.33"
"600678","四川金顶","1993-10-08","103022","四川金顶(集团)股份有限公司","C30","非金属矿物制品业","2009-06-30","财务破产","15.74"
"600679","上海凤凰","1993-10-08","106133","上海凤凰企业(集团)股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"600680","*ST 上普","1993-10-18","106366","上海普天邮通科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2017-03-28","重大诉讼","23.46"
"600681","百川能源","1993-10-18","106382","百川能源股份有限公司","D45","燃气生产和供应业","2004-04-26","两年亏损","10.53"
"600682","南京新百","1993-10-18","106383","南京新街口百货商店股份有限公司","F52","零售业","","",""
"600683","京投发展","1993-10-25","106384","京投发展股份有限公司","K70","房地产业","2000-04-13","两年亏损","6.47"
"600684","珠江股份","1993-10-28","106385","广州珠江发展集团股份有限公司","K70","房地产业","","",""
"600685","中船防务","1993-10-28","102664","中船海洋与防务装备股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
